"ID","Name","Description","Sort ID","Type","Item Group","Text Type","Icon Type","Icon","Equip Icon","Icon Colour","Add Icon Type","Rarity","Max Count","Palico Max","Enable On Raptor","Sell Price","Buy Price","Fixed","Shikyu","Eatable","Window","Infinite","Heal Raw","Heal","Battle Raw","Battle","Special Raw","Special","For money Raw","For Money","Out Box Raw","Out Box","Non Level Shell Raw","Non Level Shell","Column 30","Column 31","Get Rank 1 Raw","Get Rank 2 Raw","Get Rank 1","Get Rank 2"
86,"Chatacabra Shell","Plating that covers a Chatacabra's
forelimbs. A lifetime of licking has
left it both smooth and sturdy.",1081,"MATERIAL","INVALID","TYPE_05","ITEM_0045",CellImage,"INVALID","I_GREEN","INVALID",4,10,10,false,400,4000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
87,"Chatacabra Scale","A jagged scale from a Chatacabra's
hide, especially tough and well
suited for use in crafting armor.",1078,"MATERIAL","INVALID","TYPE_05","ITEM_0042",CellImage,"INVALID","I_GREEN","INVALID",4,10,10,false,200,2000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
88,"Quematrice Scale","The scale of a Quematrice. Its
fine texture acts as a natural file
used to grind and polish armor.",1088,"MATERIAL","INVALID","TYPE_05","ITEM_0042",CellImage,"INVALID","I_BLUE","INVALID",4,10,10,false,220,2200,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
89,"Quematrice Hide","The hide of a Quematrice. Quite
thick despite its wrinkly form,
it is highly resistant to fire.",1089,"MATERIAL","INVALID","TYPE_05","ITEM_0043",CellImage,"INVALID","I_BLUE","INVALID",4,10,10,false,330,3300,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
90,"Quematrice Crest","The crest of a Quematrice. Its
flamboyant red color serves as
a decoy to would-be predators.",1091,"MATERIAL","INVALID","TYPE_05","ITEM_0048",CellImage,"INVALID","I_RED","INVALID",4,10,10,false,484,4840,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
91,"Quematrice Tail","The tail of a Quematrice. Its
many pleats scrape against
each other to create sparks.",1092,"MATERIAL","INVALID","TYPE_05","ITEM_0046",CellImage,"INVALID","I_BLUE","INVALID",4,10,10,false,440,4400,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
92,"Wyvern Gem","Throughout a wyvern's life,
impurities gather and form
this peculiar gem.",1043,"MATERIAL","INVALID","TYPE_05","ITEM_0019",CellImage,"INVALID","I_SKY","INVALID",7,10,10,false,4000,40000,false,false,false,false,false,"00",false,"00",false,"01",true,"00",false,"00",false,"00",false,"00","00000002","00000002","00000002","RARE","RARE"
93,"Herbivore Shell","Part of a shell taken from an
herbivore. Relatively sturdy for
a small monster material.",1020,"MATERIAL","INVALID","TYPE_05","ITEM_0045",CellImage,"INVALID","I_BROWN","INVALID",4,10,10,false,100,1000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
94,"Bulaqchi Shell","A Bulaqchi shell. Great for
crafting thanks to its advanced
durability and light weight.",1059,"MATERIAL","INVALID","TYPE_05","ITEM_0038",CellImage,"INVALID","I_YELLOW","INVALID",4,10,10,false,100,1000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
95,"Talioth Scale","A Talioth scale. Conditioned in
harsh environments, it is built
to protect the body like armor.",1061,"MATERIAL","INVALID","TYPE_05","ITEM_0042",CellImage,"INVALID","I_ORANGE","INVALID",4,10,10,false,100,1000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
96,"Sharp Fang","Fangs come in many shapes
and sizes. Choose the right
fang for the job.",1024,"MATERIAL","INVALID","TYPE_05","ITEM_0044",CellImage,"INVALID","I_ORANGE","INVALID",4,10,10,false,100,1000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
97,"Wingdrake Hide","A material carved from
wingdrakes. Lightweight and
often used when crafting armor.",1022,"MATERIAL","INVALID","TYPE_05","ITEM_0043",CellImage,"INVALID","I_IVORY","INVALID",4,10,10,false,100,1000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
98,"Acute Fang","Fangs come in many shapes
and sizes. This one is small
but can still pierce scale.",1025,"MATERIAL","INVALID","TYPE_05","ITEM_0044",CellImage,"INVALID","I_ORANGE","INVALID",6,10,10,false,425,4250,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
99,"Dung","Its eye-watering stench makes
useful Slinger ammo.",76,"EXPENDABLE","INVALID","TYPE_04","ITEM_0039",CellImage,"INVALID","I_BROWN","INVALID",1,10,10,false,1,10,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
100,"<COLOR FF0000>#Rejected#</COLOR> Item_IT_100","<COLOR FF0000>#Rejected#</COLOR> Item_IT_EXP_100",5001,"TOOL","INVALID","INVALID","ITEM_0065",CellImage,"INVALID","I_EMERALD","INVALID",4,1,1,false,0,0,false,false,false,false,true,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
101,"Rolled-up Dung","A ball of condensed monster
dung. Used to make dung pods
for your Slinger.",75,"EXPENDABLE","INVALID","TYPE_04","ITEM_0039",CellImage,"INVALID","I_BROWN","INVALID",1,10,10,false,10,100,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
102,"Rathian Scale+","A superior Rathian scale.
Looks like a normal Rathian
scale but is much harder.",1285,"MATERIAL","INVALID","TYPE_05","ITEM_0042",CellImage,"INVALID","I_GREEN","INVALID",6,10,10,false,1200,12000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
103,"Rathian Carapace","Rathian carapace prized for
its lavish green coloration.
An excellent armor material.",1286,"MATERIAL","INVALID","TYPE_05","ITEM_0045",CellImage,"INVALID","I_GREEN","INVALID",6,10,10,false,1800,18000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
104,"Rathian Webbing","A quality Rathian wing membrane.
This heat-resistant material is
often used as armor lining.",1287,"MATERIAL","INVALID","TYPE_05","ITEM_0047",CellImage,"INVALID","I_GREEN","INVALID",6,10,10,false,2160,21600,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
105,"Rathian Spike+","Rathian hairs, keen as a sword.
Longer and sturdier than normal,
they also contain more poison.",1288,"MATERIAL","INVALID","TYPE_05","ITEM_0040",CellImage,"INVALID","I_GREEN","INVALID",6,10,10,false,2400,24000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
106,"Rathian Ruby","A rare, precious gem from inside
a Rathian. Almost too nice to use.",1289,"MATERIAL","INVALID","TYPE_05","ITEM_0019",CellImage,"INVALID","I_GREEN","INVALID",7,10,10,false,7200,72000,false,false,false,false,false,"00",false,"00",false,"01",true,"00",false,"00",false,"00",false,"00","00000002","00000003","00000003","SUPER_RARE","SUPER_RARE"
113,"Toadstool","A mushroom with poison
properties. Needed to craft
Poison Ammo and smoke bombs.",52,"EXPENDABLE","INVALID","TYPE_04","ITEM_0005",CellImage,"INVALID","I_PURPLE","INVALID",2,10,10,false,8,75,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
114,"Parashroom","A mushroom that induces paralysis.
Needed to craft Paralysis Ammo
and tranq bombs.",51,"EXPENDABLE","INVALID","TYPE_04","ITEM_0005",CellImage,"INVALID","I_LEMON","INVALID",3,10,10,false,15,150,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
115,"Sleep Herb","A plant containing sleeping
agents. Needed to craft Sleep
Ammo and tranq bombs.",41,"EXPENDABLE","INVALID","TYPE_04","ITEM_0008",CellImage,"INVALID","I_SKY","INVALID",1,10,10,false,5,50,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
116,"Fire Herb","A wondrous, flammable plant.
Useful for crafting explosives
and Flaming Ammo.",38,"EXPENDABLE","INVALID","TYPE_04","ITEM_0008",CellImage,"INVALID","I_RED","INVALID",2,20,20,false,4,44,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
117,"Flowfern","This plant's leaves store a great
amount of water. A component
for making Water Ammo.",39,"EXPENDABLE","INVALID","TYPE_04","ITEM_0008",CellImage,"INVALID","I_ULTRAMARINE","INVALID",1,20,20,false,4,44,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
118,"Snow Herb","A plant that radiates ice-cold
air. Use in combinations to
create Freeze Ammo.",40,"EXPENDABLE","INVALID","TYPE_04","ITEM_0008",CellImage,"INVALID","I_WHITE","INVALID",2,20,20,false,6,64,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
119,"Dragonfell Berry","A mysterious berry rumored for
eons to be loathed by dragons.
Required to craft Dragon Ammo.",44,"EXPENDABLE","INVALID","TYPE_04","ITEM_0036",CellImage,"INVALID","I_ROSE","INVALID",4,10,10,false,78,780,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
120,"First-aid Med","Restores a small amount of health.
Returned after quest completion.",501,"EXPENDABLE","INVALID","TYPE_02","ITEM_0009",CellImage,"INVALID","I_GREEN","INVALID",1,10,10,true,0,0,false,true,true,true,false,"01",true,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
121,"EZ Ration","Restores a small amount of stamina.
Not usable with Portable BBQ Grill.
Returned after quest completion.",503,"EXPENDABLE","INVALID","TYPE_02","ITEM_0014",CellImage,"INVALID","I_BROWN","INVALID",1,10,10,true,0,0,false,true,true,true,false,"01",true,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
122,"EZ Flash Bomb","Slinger ammo that explodes
with a bright flash after it's fired.
Returned after quest completion.",515,"EXPENDABLE","INVALID","TYPE_02","ITEM_0061",CellImage,"INVALID","I_YELLOW","INVALID",2,3,3,true,0,0,false,true,false,true,false,"00",false,"01",true,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
123,"EZ Shock Trap","A trap that immobilizes a target.
Use it to capture monsters.
Returned after quest completion.",506,"EXPENDABLE","INVALID","TYPE_02","ITEM_0018",CellImage,"INVALID","I_LEMON","INVALID",3,1,1,false,0,0,false,true,false,true,false,"00",false,"01",true,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
124,"EZ Pitfall Trap","Activates a pitfall to catch
monsters with.
Returned after quest completion.",507,"EXPENDABLE","INVALID","TYPE_02","ITEM_0018",CellImage,"INVALID","I_MOS","INVALID",3,1,1,false,0,0,false,true,false,true,false,"00",false,"01",true,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
125,"Gloamgrass Bud","A plant with healing properties.
Combine with Godbug essence
to unleash its true potential.",46,"EXPENDABLE","INVALID","TYPE_04","ITEM_0008",CellImage,"INVALID","I_IVORY","INVALID",4,10,10,false,40,400,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
126,"Might Seed","Temporarily strengthens your
attacks when ingested by
improving energy flow.",19,"EXPENDABLE","INVALID","TYPE_00","ITEM_0036",CellImage,"INVALID","I_RED","INVALID",2,10,10,true,140,280,false,false,true,true,false,"01",true,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
127,"Adamant Seed","Temporarily raises your
defense when ingested by
hardening tissue.",23,"EXPENDABLE","INVALID","TYPE_00","ITEM_0036",CellImage,"INVALID","I_ORANGE","INVALID",2,10,10,true,110,220,false,false,true,true,false,"01",true,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
128,"Nitroshroom","A hard-to-find mushroom with the
power to generate blazing heat.
Required to craft gunpowder.",49,"EXPENDABLE","INVALID","TYPE_04","ITEM_0005",CellImage,"INVALID","I_RED","INVALID",2,20,20,false,6,60,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
129,"Devil's Blight","A very rare fungus that pulses with
extreme heat. Add to a barrel bomb
for a dramatically stronger blast.",50,"EXPENDABLE","INVALID","TYPE_04","ITEM_0005",CellImage,"INVALID","I_ROSE","INVALID",3,10,10,false,60,600,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
130,"Blastnut","A nut that explodes its hard
contents on impact. Used to
make Sticky Ammo.",83,"EXPENDABLE","INVALID","TYPE_04","ITEM_0031",CellImage,"INVALID","I_VERMILION","INVALID",1,30,30,false,4,40,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
131,"Slashberry","A berry that shatters into
razor-like pieces. Used
to make Slicing Ammo.",85,"EXPENDABLE","INVALID","TYPE_04","ITEM_0031",CellImage,"INVALID","I_WHITE","INVALID",1,30,30,false,4,40,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
139,"Rey Dau Scale","A Rey Dau scale. Its unique
shape allows electricity from
its organs to pass through.",1165,"MATERIAL","INVALID","TYPE_05","ITEM_0042",CellImage,"INVALID","I_YELLOW","INVALID",4,99,99,false,620,6200,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
140,"Rey Dau Shell","The shell from a Rey Dau.
Highly conductive and capable of
producing large electrical currents.",1166,"MATERIAL","INVALID","TYPE_05","ITEM_0045",CellImage,"INVALID","I_YELLOW","INVALID",4,99,99,false,930,9300,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
141,"Rey Dau Thunderhorn","An electrically charged Rey Dau
horn. The thick, flexible muscle
at its base lets it move freely.",1167,"MATERIAL","INVALID","TYPE_05","ITEM_0044",CellImage,"INVALID","I_YELLOW","INVALID",4,99,99,false,1364,13640,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
142,"Rey Dau Wingtalon","The claw-shaped energy conduit of
a Rey Dau. Coated in sharp fulgurite
blades formed by electric discharges.",1168,"MATERIAL","INVALID","TYPE_05","ITEM_0044",CellImage,"INVALID","I_BLUE","INVALID",4,99,99,false,1116,11160,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
143,"Rey Dau Tail","A Rey Dau tail. Its fulgurite-
covered spines rub together to
produce a threatening melody.",1169,"MATERIAL","INVALID","TYPE_05","ITEM_0046",CellImage,"INVALID","I_YELLOW","INVALID",4,99,99,false,1240,12400,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
144,"Rey Dau Plate","A Rey Dau plate. The backward-
facing scale accumulates
a massive amount of energy.",1170,"MATERIAL","INVALID","TYPE_05","ITEM_0049",CellImage,"INVALID","I_YELLOW","INVALID",5,99,99,false,3720,37200,false,false,false,false,false,"00",false,"00",false,"01",true,"00",false,"00",false,"00",false,"00","00000002","00000002","00000002","RARE","RARE"
145,"Tranq Blade","A knife coated with a tranquilizer
that can be shot from your Slinger
to put trapped monsters to sleep.",82,"EXPENDABLE","INVALID","TYPE_01","ITEM_0025",CellImage,"INVALID","I_PINK","INVALID",3,8,8,true,4,45,false,false,false,true,false,"00",false,"01",true,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
