"Sort ID","ID","Series","Name","Model ID","Price","Type Sort ID","Type","Rarity","Attack","True Attack","Affinity","Defense Bonus","Element","Element Attack","Sharpness Bar","Sharpness Bar (Handicraft)","Slot 1","Slot 2","Slot 3","Hunting Horn Type","Notes","Melodies","Echo Wave","Echo Bubble","Shelling Type","Shell Level","Switch Axe Phial Type","Switch Axe Phial Value","Charge Blade Phial Type","Kinsect Lv","Skill 1","Skill 1 Level","Skill 2","Skill 2 Level"
36,"Lance_042","Hirabami Tree","Windpierce Lance III",13,14000,7,"Lance",7,460,200,0,0,"Ice",220,"","",3,2,0,"","","","","","","","","","","","Guard",3,"Airborne",1
37,"Lance_043","Hirabami Tree","Windpierce Tsukibami",13,20000,7,"Lance",8,506,220,0,0,"Ice",250,"","",3,2,1,"","","","","","","","","","","","Guard",3,"Airborne",1
38,"Lance_053","G. Ebony Tree","Chthonian Firewheel I",100001,2600,7,"Lance",4,322,140,0.1,0,"Dragon",260,"","",1,0,0,"","","","","","","","","","","","Offensive Guard",2,"",""
39,"Lance_054","G. Ebony Tree","Chthonian Firewheel II",100001,10000,7,"Lance",6,391,170,0.1,0,"Dragon",310,"","",2,1,0,"","","","","","","","","","","","Offensive Guard",3,"",""
40,"Lance_055","G. Ebony Tree","Bequeathed Regret",100001,20000,7,"Lance",8,483,210,0.1,0,"Dragon",350,"","",3,2,1,"","","","","","","","","","","","Offensive Guard",3,"",""
41,"Lance_014","Quematrice Tree","Quematrice Lanza I",5,500,7,"Lance",1,230,100,0.05,0,"Fire",100,"","",0,0,0,"","","","","","","","","","","","Guard",1,"",""
42,"Lance_015","Quematrice Tree","Quematrice Lanza II",5,1500,7,"Lance",3,322,140,0.05,0,"Fire",120,"","",0,0,0,"","","","","","","","","","","","Guard",2,"",""
43,"Lance_016","Quematrice Tree","Quematrice Lanza III",5,4000,7,"Lance",5,391,170,0.05,0,"Fire",150,"","",2,1,0,"","","","","","","","","","","","Guard",2,"",""
44,"Lance_017","Quematrice Tree","Quematrice Lanza IV",5,14000,7,"Lance",7,483,210,0.05,0,"Fire",170,"","",3,2,0,"","","","","","","","","","","","Guard",3,"",""
45,"Lance_018","Quematrice Tree","Firetrail Kaminet",6,20000,7,"Lance",8,552,240,0.05,0,"Fire",200,"","",3,2,1,"","","","","","","","","","","","Guard",3,"",""
46,"Lance_029","Doshaguma Tree","Dosha Fierceborer I",0,800,7,"Lance",2,322,140,-0.05,20,"-",0,"","",0,0,0,"","","","","","","","","","","","Punishing Draw",1,"",""
47,"Lance_030","Doshaguma Tree","Dosha Fierceborer II",0,2600,7,"Lance",4,414,180,-0.05,20,"-",0,"","",1,1,0,"","","","","","","","","","","","Punishing Draw",2,"",""
48,"Lance_031","Doshaguma Tree","Dosha Fierceborer III",0,10000,7,"Lance",6,483,210,-0.05,20,"-",0,"","",2,2,0,"","","","","","","","","","","","Punishing Draw",3,"",""
49,"Lance_074","Doshaguma Tree","Fierceborer Dubhanith",1,20000,7,"Lance",8,552,240,-0.05,20,"-",0,"","",3,3,1,"","","","","","","","","","","","Punishing Draw",3,"",""
50,"Lance_056","G. Arkveld Tree","G. Veldian Lancea I",21,2600,7,"Lance",4,391,170,-0.1,0,"Dragon",140,"","",1,1,0,"","","","","","","","","","","","Guard",2,"",""
51,"Lance_057","G. Arkveld Tree","G. Veldian Lancea II",21,10000,7,"Lance",6,483,210,-0.1,0,"Dragon",170,"","",2,2,0,"","","","","","","","","","","","Guard",2,"",""
52,"Lance_058","G. Arkveld Tree","G. Purifying Beaumains",21,20000,7,"Lance",8,552,240,-0.1,0,"Dragon",200,"","",3,3,1,"","","","","","","","","","","","Guard",2,"",""
53,"Lance_069","Arkveld Tree","Veldian Lancea I",24,14000,7,"Lance",7,460,200,0,0,"Dragon",320,"","",3,2,0,"","","","","","","","","","","","Guard",3,"",""
54,"Lance_075","Arkveld Tree","Purifying Beaumains",24,20000,7,"Lance",8,506,220,0,0,"Dragon",350,"","",3,2,1,"","","","","","","","","","","","Guard",3,"",""
55,"Lance_047","G. Doshaguma Tree","Dosha Gloomborer I",100002,2600,7,"Lance",4,414,180,-0.15,0,"-",0,"","",1,0,0,"","","","","","","","","","","","Offensive Guard",2,"",""
56,"Lance_048","G. Doshaguma Tree","Dosha Gloomborer II",100002,10000,7,"Lance",6,506,220,-0.15,0,"-",0,"","",2,1,0,"","","","","","","","","","","","Offensive Guard",3,"",""
57,"Lance_049","G. Doshaguma Tree","Gloomborer Urshanith",100002,20000,7,"Lance",8,575,250,-0.15,0,"-",0,"","",3,2,1,"","","","","","","","","","","","Offensive Guard",3,"",""
58,"Lance_019","Lala Barina Tree","Barina Sarissa I",7,500,7,"Lance",1,230,100,0.1,0,"Paralysis",100,"","",0,0,0,"","","","","","","","","","","","Critical Draw",1,"",""
59,"Lance_020","Lala Barina Tree","Barina Sarissa II",7,1500,7,"Lance",3,276,120,0.1,0,"Paralysis",130,"","",0,0,0,"","","","","","","","","","","","Critical Draw",1,"Critical Status",1
60,"Lance_021","Lala Barina Tree","Barina Sarissa III",7,4000,7,"Lance",5,345,150,0.15,0,"Paralysis",180,"","",2,1,0,"","","","","","","","","","","","Critical Draw",1,"Critical Status",1
61,"Lance_022","Lala Barina Tree","Barina Sarissa IV",7,14000,7,"Lance",7,414,180,0.15,0,"Paralysis",210,"","",3,2,0,"","","","","","","","","","","","Critical Draw",2,"Critical Status",1
62,"Lance_023","Lala Barina Tree","Lala Aviculari",8,20000,7,"Lance",8,460,200,0.15,0,"Paralysis",250,"","",3,2,1,"","","","","","","","","","","","Critical Draw",2,"Critical Status",1
63,"Lance_065","Rathalos Tree","Red Tail I",11,10000,7,"Lance",6,437,190,0.1,0,"Fire",290,"","",2,1,0,"","","","","","","","","","","","Critical Boost",3,"",""
64,"Lance_066","Rathalos Tree","Spear of Prominence",11,20000,7,"Lance",8,483,210,0.1,0,"Fire",350,"","",3,2,1,"","","","","","","","","","","","Critical Boost",3,"",""
65,"Lance_067","Gore Magala Tree","Eiferschild I",12,14000,7,"Lance",7,414,180,0.2,0,"Dragon",220,"","",3,2,0,"","","","","","","","","","","","Critical Element",3,"",""
66,"Lance_068","Gore Magala Tree","Fieberschild",12,20000,7,"Lance",8,483,210,0.2,0,"Dragon",250,"","",3,2,1,"","","","","","","","","","","","Critical Element",3,"",""
67,"Lance_061","Gravios Tree","Gravios Spear I",19,10000,7,"Lance",6,483,210,-0.15,30,"Blast",290,"","",2,1,0,"","","","","","","","","","","","Guard Up",3,"",""
68,"Lance_062","Gravios Tree","Gravios Lance",19,20000,7,"Lance",8,575,250,-0.15,30,"Blast",350,"","",3,2,1,"","","","","","","","","","","","Guard Up",3,"",""
69,"Lance_092","Workshop Tree","Paladin Lance I",30,10000,7,"Lance",6,437,190,0,0,"-",0,"","",2,1,0,"","","","","","","","","","","","Critical Draw",3,"Guard",1
70,"Lance_093","Workshop Tree","Babel Spear",25,20000,7,"Lance",8,506,220,0,0,"-",0,"","",3,2,1,"","","","","","","","","","","","Critical Draw",3,"Guard",1
100,"Lance_070","","Artian Lance I",100003,40,7,"Lance",6,391,170,0.05,0,"-",230,"","",2,2,2,"","","","","","","","","","","","","","",""
101,"Lance_071","","Artian Lance II",100003,100,7,"Lance",7,414,180,0.05,0,"-",230,"","",2,2,2,"","","","","","","","","","","","","","",""
102,"Lance_072","","Skyscraper",100003,200,7,"Lance",8,437,190,0.05,0,"-",270,"","",3,3,3,"","","","","","","","","","","","","","",""
0,"GunLance_000","Expedition Tree","Hope Gunlance I",0,200,8,"Gunlance",1,207,90,0,0,"-",0,"","",0,0,0,"","","","","","Normal",2,"","","","","","","",""
1,"GunLance_001","Expedition Tree","Hope Gunlance II",0,500,8,"Gunlance",1,230,100,0,0,"-",0,"","",0,0,0,"","","","","","Normal",2,"","","","","Speed Sharpening",1,"",""
2,"GunLance_002","Expedition Tree","Hope Gunlance III",0,1500,8,"Gunlance",3,299,130,0,0,"-",0,"","",0,0,0,"","","","","","Normal",2,"","","","","Speed Sharpening",1,"Critical Eye",1
3,"GunLance_003","Expedition Tree","Hope Gunlance IV",0,4000,8,"Gunlance",5,368,160,0,0,"-",0,"","",2,1,0,"","","","","","Normal",2,"","","","","Speed Sharpening",2,"Critical Eye",1
4,"GunLance_004","Expedition Tree","Hope Gunlance V",0,14000,8,"Gunlance",7,437,190,0,0,"-",0,"","",3,2,0,"","","","","","Normal",2,"","","","","Speed Sharpening",2,"Critical Eye",1
5,"GunLance_072","Expedition Tree","Esperanza Gunlance",0,20000,8,"Gunlance",8,483,210,"",0,"-",0,"","",3,2,1,"","","","","","Normal",2,"","","","","Speed Sharpening",2,"Critical Eye",2
6,"GunLance_035","G. Rathalos Tree","Albirath Rook I",100000,2600,8,"Gunlance",4,368,160,0.15,0,"Fire",210,"","",1,0,0,"","","","","","Wide",3,"","","","","Master's Touch",1,"Critical Element",1
7,"GunLance_036","G. Rathalos Tree","Albirath Rook II",100000,10000,8,"Gunlance",6,414,180,0.15,0,"Fire",260,"","",2,1,0,"","","","","","Wide",3,"","","","","Master's Touch",1,"Critical Element",1
8,"GunLance_037","G. Rathalos Tree","Shining Rook",100000,20000,8,"Gunlance",8,483,210,0.15,0,"Fire",300,"","",3,2,1,"","","","","","Wide",3,"","","","","Master's Touch",1,"Critical Element",1
9,"GunLance_010","Ore Tree","Triple Bayonet I",10002,800,8,"Gunlance",2,276,120,0,0,"-",0,"","",0,0,0,"","","","","","Long",2,"","","","","Guard Up",1,"",""
10,"GunLance_011","Ore Tree","Triple Bayonet II",10002,2600,8,"Gunlance",4,368,160,0,0,"-",0,"","",1,0,0,"","","","","","Long",2,"","","","","Guard Up",2,"",""
11,"GunLance_012","Ore Tree","Triple Bayonet III",10002,10000,8,"Gunlance",6,437,190,0,0,"-",0,"","",2,1,0,"","","","","","Long",2,"","","","","Guard Up",2,"",""
12,"GunLance_013","Ore Tree","Triumvirate Edge",10002,20000,8,"Gunlance",8,506,220,0,0,"-",0,"","",3,2,1,"","","","","","Long",2,"","","","","Guard Up",3,"",""
13,"GunLance_038","Jin Dahaad Tree","Jin Dhatop I",20,14000,8,"Gunlance",7,437,190,0,0,"Ice",470,"","",3,2,0,"","","","","","Wide",3,"","","","","Guard",3,"",""
14,"GunLance_039","Jin Dahaad Tree","Precipice Lohamata",20,20000,8,"Gunlance",8,483,210,0,0,"Ice",500,"","",3,2,1,"","","","","","Wide",3,"","","","","Guard",3,"",""
15,"GunLance_032","Ajarakan Tree","Ajara Gunpike I",10,1500,8,"Gunlance",3,299,130,0.1,0,"Blast",190,"","",0,0,0,"","","","","","Wide",2,"","","","","Load Shells",1,"Offensive Guard",1
16,"GunLance_033","Ajarakan Tree","Ajara Gunpike II",10,10000,8,"Gunlance",6,414,180,0.1,0,"Blast",220,"","",2,1,0,"","","","","","Wide",2,"","","","","Load Shells",2,"Offensive Guard",1
17,"GunLance_034","Ajarakan Tree","Ajara-Kalika",10,20000,8,"Gunlance",8,483,210,0.1,0,"Blast",250,"","",3,2,1,"","","","","","Wide",2,"","","","","Load Shells",2,"Offensive Guard",1
18,"GunLance_019","Balahara Tree","Balahara Exploder I",3,800,8,"Gunlance",2,253,110,0.1,0,"Water",160,"","",0,0,0,"","","","","","Wide",2,"","","","","Offensive Guard",1,"",""
19,"GunLance_020","Balahara Tree","Balahara Exploder II",3,2600,8,"Gunlance",4,345,150,0.1,0,"Water",200,"","",1,0,0,"","","","","","Wide",2,"","","","","Offensive Guard",2,"",""
20,"GunLance_021","Balahara Tree","Balahara Exploder III",3,5000,8,"Gunlance",5,368,160,0.1,0,"Water",230,"","",2,1,0,"","","","","","Wide",2,"","","","","Offensive Guard",2,"",""
21,"GunLance_022","Balahara Tree","Balahara Exploder IV",3,14000,8,"Gunlance",7,437,190,0.1,0,"Water",270,"","",3,2,0,"","","","","","Wide",2,"","","","","Offensive Guard",3,"",""
22,"GunLance_023","Balahara Tree","Sandsea Visponan",4,20000,8,"Gunlance",8,483,210,0.1,0,"Water",300,"","",3,2,1,"","","","","","Wide",2,"","","","","Offensive Guard",3,"",""
23,"GunLance_064","Paralysis Tree","Paretic Gunlance I",23,500,8,"Gunlance",1,230,100,0,0,"Paralysis",150,"","",0,0,0,"","","","","","Normal",1,"","","","","Offensive Guard",1,"",""
24,"GunLance_065","Paralysis Tree","Paretic Gunlance II",23,1500,8,"Gunlance",3,299,130,"",0,"Paralysis",210,"","",0,0,0,"","","","","","Normal",1,"","","","","Offensive Guard",2,"",""
25,"GunLance_066","Paralysis Tree","Paretic Gunlance III",23,4000,8,"Gunlance",5,368,160,"",0,"Paralysis",310,"","",2,1,0,"","","","","","Normal",1,"","","","","Offensive Guard",2,"",""
26,"GunLance_067","Paralysis Tree","Paretic Gunlance IV",23,14000,8,"Gunlance",7,437,190,"",0,"Paralysis",370,"","",3,2,0,"","","","","","Normal",1,"","","","","Offensive Guard",3,"",""
27,"GunLance_068","Paralysis Tree","Debilitating Torpor",23,20000,8,"Gunlance",8,483,210,"",0,"Paralysis",400,"","",3,2,1,"","","","","","Normal",1,"","","","","Offensive Guard",3,"",""
28,"GunLance_005","Bone Tree","Bone Gunlance I",10004,500,8,"Gunlance",1,253,110,0,0,"-",0,"","",0,0,0,"","","","","","Wide",2,"","","","","Guard",1,"",""
29,"GunLance_006","Bone Tree","Bone Gunlance II",10004,800,8,"Gunlance",2,299,130,0,0,"-",0,"","",0,0,0,"","","","","","Wide",2,"","","","","Guard",1,"Attack Boost",1
30,"GunLance_007","Bone Tree","Bone Gunlance III",10004,2600,8,"Gunlance",4,391,170,0,0,"-",0,"","",1,0,0,"","","","","","Wide",2,"","","","","Guard",2,"Attack Boost",1
31,"GunLance_008","Bone Tree","Bone Gunlance IV",10004,10000,8,"Gunlance",6,460,200,0,0,"-",0,"","",2,1,0,"","","","","","Wide",2,"","","","","Guard",3,"Attack Boost",1
32,"GunLance_009","Bone Tree","Great Bone Gunlance",10004,20000,8,"Gunlance",8,529,230,0,0,"-",0,"","",3,2,1,"","","","","","Wide",2,"","","","","Guard",3,"Attack Boost",1
33,"GunLance_028","Nerscylla Tree","Shell Gunberd I",9,1500,8,"Gunlance",3,276,120,0.1,0,"Sleep",150,"","",0,0,0,"","","","","","Long",2,"","","","","Critical Draw",1,"Critical Status",1
34,"GunLance_029","Nerscylla Tree","Shell Gunberd II",9,5000,8,"Gunlance",5,345,150,0.15,0,"Sleep",210,"","",2,1,0,"","","","","","Long",2,"","","","","Critical Draw",1,"Critical Status",1
35,"GunLance_030","Nerscylla Tree","Shell Gunberd III",9,14000,8,"Gunlance",7,414,180,0.15,0,"Sleep",270,"","",3,2,0,"","","","","","Long",2,"","","","","Critical Draw",2,"Critical Status",1
36,"GunLance_031","Nerscylla Tree","Solid Gunberd",9,20000,8,"Gunlance",8,460,200,0.15,0,"Sleep",300,"","",3,2,1,"","","","","","Long",2,"","","","","Critical Draw",2,"Critical Status",1
37,"GunLance_024","Uth Duna Tree","Uth Falarmata I",5,2000,8,"Gunlance",3,391,170,-0.15,0,"Water",250,"","",0,0,0,"","","","","","Normal",1,"","","","","Guard",2,"",""
38,"GunLance_025","Uth Duna Tree","Uth Falarmata II",5,4000,8,"Gunlance",5,460,200,-0.15,0,"Water",310,"","",2,1,0,"","","","","","Normal",1,"","","","","Guard",2,"",""
39,"GunLance_026","Uth Duna Tree","Uth Falarmata III",5,14000,8,"Gunlance",7,529,230,-0.15,0,"Water",370,"","",3,2,0,"","","","","","Normal",1,"","","","","Guard",3,"",""
40,"GunLance_027","Uth Duna Tree","Falarmata-of-the-Waves",5,20000,8,"Gunlance",8,575,250,-0.15,0,"Water",400,"","",3,2,1,"","","","","","Normal",1,"","","","","Guard",3,"",""
41,"GunLance_014","Quematrice Tree","Quematrice Culebrina I",1,500,8,"Gunlance",1,230,100,0.05,0,"Fire",140,"","",0,0,0,"","","","","","Normal",3,"","","","","Guard",1,"",""
42,"GunLance_015","Quematrice Tree","Quematrice Culebrina II",1,1500,8,"Gunlance",3,322,140,0.05,0,"Fire",160,"","",0,0,0,"","","","","","Normal",3,"","","","","Guard",2,"",""
43,"GunLance_016","Quematrice Tree","Quematrice Culebrina III",1,4000,8,"Gunlance",5,391,170,0.05,0,"Fire",200,"","",2,1,0,"","","","","","Normal",3,"","","","","Guard",2,"",""
44,"GunLance_017","Quematrice Tree","Quematrice Culebrina IV",1,14000,8,"Gunlance",7,460,200,0.05,0,"Fire",220,"","",3,2,0,"","","","","","Normal",3,"","","","","Guard",3,"",""
45,"GunLance_018","Quematrice Tree","Firetrail Quemador",2,20000,8,"Gunlance",8,506,220,0.05,0,"Fire",250,"","",3,2,1,"","","","","","Normal",3,"","","","","Guard",3,"",""
46,"GunLance_042","G. Arkveld Tree","G. Veldian Hasta I",18,2600,8,"Gunlance",4,391,170,-0.1,0,"Dragon",160,"","",1,1,0,"","","","","","Wide",3,"","","","","Guard",2,"",""
47,"GunLance_043","G. Arkveld Tree","G. Veldian Hasta II",18,10000,8,"Gunlance",6,483,210,-0.1,0,"Dragon",210,"","",2,2,0,"","","","","","Wide",3,"","","","","Guard",2,"",""
48,"GunLance_044","G. Arkveld Tree","G. Lawful Bors",18,20000,8,"Gunlance",8,552,240,-0.1,0,"Dragon",250,"","",3,3,1,"","","","","","Wide",3,"","","","","Guard",2,"",""
49,"GunLance_063","Arkveld Tree","Veldian Hasta I",24,14000,8,"Gunlance",7,460,200,0,0,"Dragon",370,"","",3,2,0,"","","","","","Long",2,"","","","","Guard",3,"",""
50,"GunLance_073","Arkveld Tree","Lawful Bors",24,20000,8,"Gunlance",8,506,220,"",0,"Dragon",400,"","",3,2,1,"","","","","","Long",2,"","","","","Guard",3,"",""
51,"GunLance_047","Gypceros Tree","Hard Hitter I",13,4000,8,"Gunlance",5,414,180,0,0,"Poison",310,"","",2,1,0,"","","","","","Long",3,"","","","","Punishing Draw",2,"Critical Draw",1
52,"GunLance_048","Gypceros Tree","Hard Hitter II",13,10000,8,"Gunlance",6,460,200,0,0,"Poison",340,"","",2,1,0,"","","","","","Long",3,"","","","","Punishing Draw",2,"Critical Draw",2
53,"GunLance_049","Gypceros Tree","Big Slugger",13,20000,8,"Gunlance",8,529,230,0,0,"Poison",400,"","",3,2,1,"","","","","","Long",3,"","","","","Punishing Draw",3,"Critical Draw",2
54,"GunLance_053","G. Fulgur Tree","Warring Fulgur I",100002,10000,8,"Gunlance",6,414,180,0.15,0,"Thunder",340,"","",2,1,0,"","","","","","Wide",3,"","","","","Critical Element",3,"",""
55,"GunLance_054","G. Fulgur Tree","Fulgurcannon Guardiana",100002,20000,8,"Gunlance",8,483,210,0.15,0,"Thunder",400,"","",3,2,1,"","","","","","Wide",3,"","","","","Critical Element",3,"",""
56,"GunLance_050","Rathian Tree","Princess Panoply I",6,5000,8,"Gunlance",5,368,160,0.15,0,"Poison",190,"","",2,1,0,"","","","","","Normal",2,"","","","","Critical Status",2,"Poison Duration Up",1
57,"GunLance_051","Rathian Tree","Princess Panoply II",6,14000,8,"Gunlance",7,437,190,0.15,0,"Poison",220,"","",3,2,0,"","","","","","Normal",2,"","","","","Critical Status",3,"Poison Duration Up",1
58,"GunLance_052","Rathian Tree","Ortlinde",6,20000,8,"Gunlance",8,483,210,0.15,0,"Poison",250,"","",3,2,1,"","","","","","Normal",2,"","","","","Critical Status",3,"Poison Duration Up",1
59,"GunLance_059","Rathalos Tree","Red Rook I",7,10000,8,"Gunlance",6,414,180,0.1,0,"Fire",340,"","",2,1,0,"","","","","","Long",2,"","","","","Critical Boost",3,"",""
60,"GunLance_060","Rathalos Tree","Crimson Rook",7,20000,8,"Gunlance",8,460,200,0.1,0,"Fire",400,"","",3,2,1,"","","","","","Long",2,"","","","","Critical Boost",3,"",""
61,"GunLance_061","Gore Magala Tree","Tyrannenarm I",8,14000,8,"Gunlance",7,414,180,0.2,0,"Dragon",270,"","",3,2,0,"","","","","","Normal",2,"","","","","Critical Element",3,"",""
62,"GunLance_062","Gore Magala Tree","Verräterarm",8,20000,8,"Gunlance",8,460,200,0.2,0,"Dragon",300,"","",3,2,1,"","","","","","Normal",2,"","","","","Critical Element",3,"",""
63,"GunLance_055","Gravios Tree","White Gunlance I",16,10000,8,"Gunlance",6,506,220,-0.15,30,"Blast",340,"","",2,1,0,"","","","","","Long",3,"","","","","Guard Up",3,"",""
64,"GunLance_056","Gravios Tree","White Cannon",16,20000,8,"Gunlance",8,552,240,-0.15,30,"Blast",400,"","",3,2,1,"","","","","","Long",3,"","","","","Guard Up",3,"",""
100,"GunLance_069","","Artian Cannon I",100001,40,8,"Gunlance",6,391,170,"",0,"-",270,"","",2,2,2,"","","","","","Normal",2,"","","","","","","",""
101,"GunLance_070","","Artian Cannon II",100001,100,8,"Gunlance",7,414,180,"",0,"-",270,"","",2,2,2,"","","","","","Normal",2,"","","","","","","",""
102,"GunLance_071","","Argenesis",100001,200,8,"Gunlance",8,437,190,"",0,"-",320,"","",3,3,3,"","","","","","Normal",2,"","","","","","","",""
0,"SlashAxe_000","Expedition Tree","Hope Axe I",0,200,9,"Switch Axe",1,315,90,0,0,"-",0,"","",0,0,0,"","","","","","","","Power Phial",0,"","","","","",""
1,"SlashAxe_001","Expedition Tree","Hope Axe II",0,500,9,"Switch Axe",1,350,100,0,0,"-",0,"","",0,0,0,"","","","","","","","Power Phial",0,"","","Speed Sharpening",1,"",""
2,"SlashAxe_002","Expedition Tree","Hope Axe III",0,1500,9,"Switch Axe",3,455,130,0,0,"-",0,"","",0,0,0,"","","","","","","","Power Phial",0,"","","Speed Sharpening",1,"Critical Eye",1
3,"SlashAxe_003","Expedition Tree","Hope Axe IV",0,4000,9,"Switch Axe",5,560,160,0,0,"-",0,"","",2,1,0,"","","","","","","","Power Phial",0,"","","Speed Sharpening",2,"Critical Eye",1
4,"SlashAxe_004","Expedition Tree","Hope Axe V",0,14000,9,"Switch Axe",7,665,190,0,0,"-",0,"","",3,2,0,"","","","","","","","Power Phial",0,"","","Speed Sharpening",2,"Critical Eye",1
5,"SlashAxe_068","Expedition Tree","Esperanza Axe",0,20000,9,"Switch Axe",8,735,210,0,0,"-",0,"","",3,2,1,"","","","","","","","Power Phial",0,"","","Speed Sharpening",2,"Critical Eye",2
6,"SlashAxe_039","G. Rathalos Tree","Albirath Flamesplitter I",100000,2600,9,"Switch Axe",4,560,160,0.15,0,"Fire",140,"","",1,0,0,"","","","","","","","Element Phial",0,"","","Master's Touch",1,"Critical Element",1
7,"SlashAxe_040","G. Rathalos Tree","Albirath Flamesplitter II",100000,10000,9,"Switch Axe",6,630,180,0.15,0,"Fire",170,"","",2,1,0,"","","","","","","","Element Phial",0,"","","Master's Touch",1,"Critical Element",1
8,"SlashAxe_041","G. Rathalos Tree","Albirath Blaze Splitter",100000,20000,9,"Switch Axe",8,735,210,0.15,0,"Fire",200,"","",3,2,1,"","","","","","","","Element Phial",0,"","","Master's Touch",1,"Critical Element",1
9,"SlashAxe_010","Ore Tree","Iron Accelerator I",10001,800,9,"Switch Axe",2,420,120,0,0,"-",0,"","",0,0,0,"","","","","","","","Poison Phial",180,"","","Rapid Morph",1,"",""
10,"SlashAxe_011","Ore Tree","Iron Accelerator II",10001,2600,9,"Switch Axe",4,560,160,0,0,"-",0,"","",1,0,0,"","","","","","","","Poison Phial",200,"","","Rapid Morph",2,"",""
11,"SlashAxe_012","Ore Tree","Iron Accelerator III",10001,10000,9,"Switch Axe",6,665,190,0,0,"-",0,"","",2,1,0,"","","","","","","","Poison Phial",230,"","","Rapid Morph",3,"",""
12,"SlashAxe_013","Ore Tree","Chrome Accelerator",10001,20000,9,"Switch Axe",8,770,220,0,0,"-",0,"","",3,2,1,"","","","","","","","Poison Phial",250,"","","Rapid Morph",3,"",""
13,"SlashAxe_029","Hirabami Tree","Windsunder Axe I",10,1500,9,"Switch Axe",3,490,140,0,0,"Ice",120,"","",0,0,0,"","","","","","","","Element Phial",0,"","","Focus",2,"Airborne",1
14,"SlashAxe_030","Hirabami Tree","Windsunder Axe II",10,5000,9,"Switch Axe",5,595,170,0,0,"Ice",150,"","",2,1,0,"","","","","","","","Element Phial",0,"","","Focus",2,"Airborne",1
15,"SlashAxe_031","Hirabami Tree","Windsunder Axe III",10,14000,9,"Switch Axe",7,700,200,0,0,"Ice",170,"","",3,2,0,"","","","","","","","Element Phial",0,"","","Focus",3,"Airborne",1
16,"SlashAxe_032","Hirabami Tree","Windsunder Sakibami",10,20000,9,"Switch Axe",8,770,220,0,0,"Ice",200,"","",3,2,1,"","","","","","","","Element Phial",0,"","","Focus",3,"Airborne",1
17,"SlashAxe_042","Xu Wu Tree","Nihil Switch Axe I",19,2600,9,"Switch Axe",4,560,160,0,0,"Water",120,"","",1,0,0,"","","","","","","","Power Phial",0,"","","Power Prolonger",2,"",""
18,"SlashAxe_043","Xu Wu Tree","Nihil Switch Axe II",19,10000,9,"Switch Axe",6,665,190,0,0,"Water",150,"","",2,1,0,"","","","","","","","Power Phial",0,"","","Power Prolonger",3,"",""
19,"SlashAxe_044","Xu Wu Tree","Brutus's Abolishment",19,20000,9,"Switch Axe",8,735,210,0,0,"Water",180,"","",3,2,1,"","","","","","","","Power Phial",0,"","","Power Prolonger",3,"",""
20,"SlashAxe_005","Bone Tree","Bone Axe I",10003,500,9,"Switch Axe",1,385,110,0,0,"-",0,"","",0,0,0,"","","","","","","","Fatigue Phial",150,"","","Focus",1,"",""
21,"SlashAxe_006","Bone Tree","Bone Axe II",10003,800,9,"Switch Axe",2,455,130,0,0,"-",0,"","",0,0,0,"","","","","","","","Fatigue Phial",180,"","","Focus",1,"Attack Boost",1
22,"SlashAxe_007","Bone Tree","Bone Axe III",10003,2600,9,"Switch Axe",4,595,170,0,0,"-",0,"","",1,0,0,"","","","","","","","Fatigue Phial",200,"","","Focus",2,"Attack Boost",1
23,"SlashAxe_008","Bone Tree","Bone Axe IV",10003,10000,9,"Switch Axe",6,700,200,0,0,"-",0,"","",2,1,0,"","","","","","","","Fatigue Phial",230,"","","Focus",3,"Attack Boost",1
24,"SlashAxe_009","Bone Tree","Bone Smasher",10003,20000,9,"Switch Axe",8,805,230,0,0,"-",0,"","",3,2,1,"","","","","","","","Fatigue Phial",250,"","","Focus",3,"Attack Boost",1
25,"SlashAxe_033","Nu Udra Tree","Nu Zhangyu I",11,2600,9,"Switch Axe",4,595,170,-0.15,0,"Fire",120,"","",1,0,0,"","","","","","","","Power Phial",0,"","","Rapid Morph",2,"",""
26,"SlashAxe_034","Nu Udra Tree","Nu Zhangyu II",11,14000,9,"Switch Axe",7,700,200,-0.15,0,"Fire",170,"","",3,2,0,"","","","","","","","Power Phial",0,"","","Rapid Morph",3,"",""
27,"SlashAxe_035","Nu Udra Tree","Abaddonian Zhangyu",11,20000,9,"Switch Axe",8,770,220,-0.15,0,"Fire",200,"","",3,2,1,"","","","","","","","Power Phial",0,"","","Rapid Morph",3,"",""
28,"SlashAxe_019","Congalala Tree","Golba Vandal I",3,800,9,"Switch Axe",2,420,120,0.05,0,"-",0,"","",0,0,0,"","","","","","","","Paralysis Phial",160,"","","Punishing Draw",1,"Critical Draw",1
29,"SlashAxe_020","Congalala Tree","Golba Vandal II",3,4000,9,"Switch Axe",5,595,170,0.05,0,"-",0,"","",2,1,0,"","","","","","","","Paralysis Phial",180,"","","Punishing Draw",2,"Critical Draw",1
30,"SlashAxe_021","Congalala Tree","Gundava Vandal",3,20000,9,"Switch Axe",8,770,220,0.05,0,"-",0,"","",3,2,1,"","","","","","","","Paralysis Phial",200,"","","Punishing Draw",2,"Critical Draw",2
31,"SlashAxe_025","Uth Duna Tree","Uth Olacha I",6,2000,9,"Switch Axe",3,560,160,-0.15,0,"Water",150,"","",0,0,0,"","","","","","","","Element Phial",0,"","","Power Prolonger",2,"",""
